"id","category","de","en","context","limit","status","note"
"ability.SK_FIRE_10.desc","i18n","Jeder Sieg unter 8 Kampfwert-Vorsprung legt das 2-fache seines Feuer-Scores plus 60 (+20 je weiterem Feuer-Skill) in einen Speicher. Ein Sieg mit ≥8 Vorsprung schüttet ihn aus und leert ihn; eine Niederlage halbiert ihn.","Every win below 8 margin puts 2× its fire score plus 60 (+20 per further fire skill) into a store. A win with a margin of 8 or more pays it out and empties it; a loss halves it.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_10.name","i18n","Funkenflug","Spark Flight","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_11.desc","i18n","Ab 80 % Hitze brennt der nächste Sieg deine Hitze bis auf 40 % herunter: +20 Score je verbranntem Hitzepunkt, +17 je weiterem Feuer-Skill (mit 6 Feuer-Skills ≈ +6.300).","From 80% heat, the next win burns your heat down to 40%: +20 score per burnt heat point, +17 per further fire skill (with 6 fire skills ≈ +6,300).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_11.name","i18n","Flächenbrand","Wildfire","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_12.desc","i18n","Jeder Sieg verbrennt 4 % Hitze: 10 Score je verbranntem Punkt, +6 je Prozent Hitze, die du dabei hältst (bei voller Leiste 2.440 je Sieg). Niederlagen kosten keine Hitze.","Every win burns 4% heat: 10 score per burnt point, +6 per percent of heat you hold while doing it (2,440 per win at a full bar). Losses cost no heat.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_12.name","i18n","Schmelzpunkt","Melting Point","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_13.desc","i18n","Jeder Sieg brandmarkt eine Gegnerkarte (−1 Wert) und gibt +1 Asche.","Every win brands an opponent card (−1 value) and gives +1 ash.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_13.name","i18n","Brandmal","Brand","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_14.desc","i18n","Verstärker: Brände greifen auf eine Nachbarkarte über (−1 Wert) und geben +1 Asche.","Amplifier: Brands spread to a neighbour card (−1 value) and give +1 ash.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_14.name","i18n","Lauffeuer","Running Fire","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_15.desc","i18n","Am Ende jedes Durchlaufs: solange du ≥20 Asche hast, erhält jeweils deine niedrigste Karte dauerhaft +3 Kartenwert. Ist die Schmiede voll, verglüht weitere Asche als Ascheglut zu +2.000 Score je 20 Asche. (Schmelzofen senkt die Asche-Kosten ab 50 % Hitze.)","At the end of every cycle: as long as you have 20 ash or more, your lowest card each time permanently gains +3 card value. Once the forge is full, further ash burns off as ash glow for +2,000 score per 20 ash. (Smelter lowers the ash cost from 50% heat.)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_15.name","i18n","Ascheschmiede","Ash Forge","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_16.desc","i18n","Verstärker: Geschmiedete Karten geben bei Sieg +12 Score je geschmiedetem Wert.","Amplifier: Forged cards give +12 score per forged value on a win.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_16.name","i18n","Glutstahl","Ember Steel","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_17.desc","i18n","Ab 50 % Hitze brennen Brände zusätzlich −1 Wert und geben +1 Asche extra; Schmieden kostet 25 % weniger Asche.","From 50% heat, brands additionally burn −1 value and give +1 extra ash; forging costs 25% less ash.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_17.name","i18n","Schmelzofen","Smelter","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_L01.desc","i18n","Jeder Sieg gegen eine gebrandmarkte Gegnerkarte gibt +100 Score je Brand darauf. Endet ein Durchlauf mit ≥60 % Hitze, stapeln sich deine Brände, statt sich zu erneuern (bis 4 je Karte), und jede eigene Karte unter Wert 9 erhält dauerhaft +2 Kartenwert.","Every win against a branded opponent card gives +100 score per brand on it. If a cycle ends at 60% heat or more, your brands stack up instead of being renewed (to 4 per card), and every card of yours below value 9 permanently gains +2 card value.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_L01.name","i18n","Sonnenkern","Sun Core","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_L02.desc","i18n","Niederlagen kosten keine Hitze, sondern geben +8 % Hitze je Rückstandspunkt. Sinkt deine Hitze durch Verbrauch auf 0, entzündet sie sich 1×/Durchlauf auf 40 % neu.","Losses cost no heat — they give +8% heat per point of deficit instead. If consumption drops your heat to 0, it reignites once per cycle at 40%.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_L02.name","i18n","Phönixfeuer","Phoenix Fire","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_L03.desc","i18n","Dein gesamter Sieg-Score wird mit deinem höchsten je erreichten Hitzestand multipliziert: +1 % je Prozent bis 100 % (→ ×2), und +3 % je Punkt Überhitzung darüber (mit Weißglut bis ×3,5).","Your entire win score is multiplied by the highest heat level you have ever reached: +1% per percent up to 100% (→ ×2), and +3% per point of overheat above that (with White Heat up to ×3.5).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_L03.name","i18n","Sonnenzorn","Sun Wrath","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_L04.desc","i18n","Schmiedet ohne Asche jeden Durchlauf deine niedrigste Karte (+3 Wert, bis 10 Karten). Geschmiedete Karten kämpfen mit +5 Wert. Jeder Sieg gibt +14 Score je Punkt Gesamt-Schmiedewert. Kein Ascheverbrauch.","Forges your lowest card every cycle without ash (+3 value, up to 10 cards). Forged cards fight with +5 value. Every win gives +14 score per point of total forged value. No ash is consumed.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_FIRE_L04.name","i18n","Damaststahl","Damascus Steel","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_01.desc","i18n","Ein Gletscher-Sieg gibt +1 Masse extra; siegt der Gletscher in einer Formation, zusätzlich +2.","A glacier win gives +1 extra mass; if the glacier wins inside a formation, +2 on top.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_01.name","i18n","Anfrieren","Freeze-On","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_02.desc","i18n","Gewinnt ein Gletscher, sät er +2 Firn in die Boden-Reserve eines angrenzenden offenen Feldes — zusätzlich, ohne eigene Masse abzugeben; nur bei 0 eigener Masse gibt er stattdessen seine Sieg-Masse ab. Nur offener Boden (nie unter einen Gletscher), nur die 4 direkten Nachbarn, Eisbrücke zählt hier nicht.","When a glacier wins, it seeds +2 firn into the ground reserve of an adjacent open cell — as an addition, without giving up mass of its own; only at 0 mass of its own does it give up its win mass instead. Open ground only (never under a glacier), only the 4 direct neighbours; ice bridge does not count here.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_02.name","i18n","Schneetreiben","Snowdrift","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_03.desc","i18n","Jeden Durchlauf frostet offener Boden zu: ungefrorene Felder sammeln Firn in ihrer Boden-Reserve nach Abstand zum nächsten Gletscher — +1 bei 2 Feldern Abstand, +2 ab 3. Die 8 Felder direkt um einen Gletscher bleiben leer. Die Reserve füllt einen später hier gefrorenen Gletscher zum Durchlauf-Beginn wieder auf.","Every cycle, open ground frosts over: unfrozen cells collect firn in their ground reserve by distance to the nearest glacier — +1 at 2 cells' distance, +2 from 3. The 8 cells directly around a glacier stay empty. The reserve refills a glacier later frozen here at the start of the cycle.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_03.name","i18n","Dauerfrost","Permafrost","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_04.desc","i18n","Erhöht ein Gebäude die Kartenstärke einer Gletscher-Karte, wird dieser Wert-Bonus nicht ausgespielt (die Karte kämpft ohne ihn), sondern in Masse getankt: +0,25 Masse je Punkt. Score-Gebäude bleiben unberührt.","If a building raises the card strength of a glacier card, that value bonus is not played out (the card fights without it) but stored as mass instead: +0.25 mass per point. Score buildings are untouched.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_04.name","i18n","Verdichtung","Compaction","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_05.desc","i18n","Zu Durchlauf-Beginn heben angrenzende Gletscher einander auf den Masse-Durchschnitt ihres Clusters — nur anhebend, nie fallend.","At the start of a cycle, adjacent glaciers lift each other to the average mass of their cluster — lifting only, never dropping.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_05.name","i18n","Verschmelzen","Fusion","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_06.desc","i18n","Jeden Durchlauf gewinnt ein Gletscher +0,5 Masse je Gletscher-Nachbar.","Every cycle, a glacier gains +0.5 mass per glacier neighbour.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_06.name","i18n","Packeis","Pack Ice","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_07.desc","i18n","Zählt auch die vier Diagonalen als angrenzend (8-Nachbarschaft) — verbindet zersplitterte Felder zu einem Cluster (wirkt auf Bruch, Kollision und Cluster-Größe).","Counts the four diagonals as adjacent too (8-neighbourhood) — connecting scattered cells into one cluster (affects bursts, collisions and cluster size).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_07.name","i18n","Eisbrücke","Ice Bridge","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_08.desc","i18n","Eine komplett gefrorene Reihe oder Spalte (die Linien-Formation) verstärkt das Bersten aller ihrer Gletscher: ×1,6 statt ×1,3.","A fully frozen row or column (the line formation) strengthens the burst of all its glaciers: ×1.6 instead of ×1.3.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_08.name","i18n","Eiswall","Ice Wall","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_09.desc","i18n","Jeden Durchlauf gewinnt jeder Gletscher +0,25 Masse je Gletscher im verbundenen Cluster.","Every cycle, each glacier gains +0.25 mass per glacier in the connected cluster.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_09.name","i18n","Verzahnung","Interlock","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_10.desc","i18n","Höhere Masse-Schwellen bersten steiler: Wucht ×1,8 / ×3 an der 2. / 3. Schwelle (statt ×1,5 / ×2,2).","Higher mass thresholds burst more steeply: force ×1.8 / ×3 at the 2nd / 3rd threshold (instead of ×1.5 / ×2.2).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_10.name","i18n","Abbruchkante","Calving Edge","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_11.desc","i18n","Bricht ein Gletscher, zwingt er angrenzende Gletscher, sofort mitzubrechen — auch wenn sie die Schwelle nicht erreicht hätten.","When a glacier bursts, it forces adjacent glaciers to burst with it immediately — even if they would not have reached the threshold.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_11.name","i18n","Kettenbruch","Chain Burst","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_12.desc","i18n","Trifft ein Bruch einen Gletscher-Nachbarn, zählt die Kollision stärker: Faktor ×2 statt ×1,5.","When a burst hits a glacier neighbour, the collision counts for more: factor ×2 instead of ×1.5.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_12.name","i18n","Zermalmen","Crush","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_13.desc","i18n","Instabiles Eis: ein Gletscher bricht schon ab 6 Masse (statt 12).","Unstable ice: a glacier bursts at 6 mass already (instead of 12).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_13.name","i18n","Rissbildung","Fracturing","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_14.desc","i18n","Je mehr Gletscher im selben Durchlauf brechen, desto stärker jeder Bruch: +5 % je brechendem Gletscher.","The more glaciers burst in the same cycle, the stronger each burst: +5% per bursting glacier.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_14.name","i18n","Gletschersturz","Glacier Collapse","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_15.desc","i18n","Bricht ein Gletscher auf eine Gegnerkarte, verliert diese ihren Stich im nächsten Durchlauf.","When a glacier bursts onto an opponent card, that card loses its trick in the next cycle.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_15.name","i18n","Einfrieren","Freeze","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_16.desc","i18n","Bricht ein Gletscher, werden seine Nicht-Eis-Nachbarn verstärkt: +3 Stichwert im nächsten Durchlauf. Mit Eisbrücke reicht der Buff auf die 8er-Nachbarschaft (inkl. Diagonalen).","When a glacier bursts, its non-ice neighbours are strengthened: +3 trick value in the next cycle. With ice bridge, the buff reaches the 8-neighbourhood (diagonals included).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_16.name","i18n","Frostbund","Frost Bond","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_17.desc","i18n","Eine Niederlage neben einem Gletscher bricht deine Serie nicht — und füttert stattdessen +1 Masse je angrenzendem Gletscher.","A loss next to a glacier does not break your streak — it feeds +1 mass per adjacent glacier instead.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_17.name","i18n","Eispanzer","Ice Armour","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_L01.desc","i18n","Jeden Durchlauf: +3 Firn in die Boden-Reserve jedes ungefrorenen Felds, dann friert das reservestärkste davon zum Gletscher ein (startet leer, füllt sich aus seiner Reserve nach) — bis zu 16 Gletscher.","Every cycle: +3 firn into the ground reserve of every unfrozen cell, then the one with the largest reserve freezes into a glacier (starts empty, refills from its reserve) — up to 16 glaciers.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_L01.name","i18n","Eiszeit","Ice Age","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"ability.SK_ICE_L02.desc","i18n","Das ganze Feld wird zu EINEM Übergletscher. Jeden Durchlauf ziehen alle deine Gletscher auf die Masse des stärksten hoch und bekommen +3 Masse obendrauf (nie fallend). Beim Bruch gilt jeder Gletscher als Nachbar aller anderen — volle Kaskade und Kollision, egal wo sie liegen. Anordnung wird bedeutungslos, nur die stärkste Masse zählt.","The whole field becomes ONE super-glacier. Every cycle, all your glaciers rise to the mass of the strongest and gain +3 mass on top (never dropping). On a burst, every glacier counts as a neighbour of every other — full cascade and collision, wherever they sit. Placement becomes irrelevant; only the largest mass matters.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
